loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 469  0.61786 0.00000  0.60903 0.05857
 470  0.61717 0.00000  0.60905 0.05857
 471  0.61720 0.00000  0.60905 0.05857
 472  0.61438 0.00000  0.60902 0.05857
 473  0.61636 0.00000  0.60902 0.05857
 474  0.62469 0.00000  0.60908 0.05857
 475  0.61632 0.00000  0.60902 0.05857
 476  0.62043 0.00000  0.60903 0.05857
 477  0.62329 0.00000  0.60905 0.05857
 478  0.61803 0.00000  0.60905 0.05857
 479  0.61754 0.00000  0.60903 0.05856
 480  0.62020 0.00000  0.60903 0.05856
 481  0.61417 0.00000  0.60902 0.05856
 482  0.61779 0.00000  0.60905 0.05856
 483  0.62252 0.00000  0.60905 0.05855
 484  0.61974 0.00000  0.60903 0.05856
 485  0.61971 0.00000  0.60907 0.05856
 486  0.61788 0.00000  0.60906 0.05855
 487  0.62100 0.00000  0.60905 0.05856
 488  0.62343 0.00000  0.60908 0.05855
 489  0.61513 0.00000  0.60907 0.05856
 490  0.61992 0.00000  0.60906 0.05855
 491  0.61901 0.00000  0.60904 0.05855
 492  0.61805 0.00000  0.60904 0.05855
 493  0.61303 0.00000  0.60899 0.05855
 494  0.61389 0.00000  0.60897 0.05855
 495  0.61594 0.00000  0.60897 0.05856
 496  0.61679 0.00000  0.60895 0.05856
 497  0.61832 0.00000  0.60898 0.05855
 498  0.61660 0.00000  0.60900 0.05856
 499  0.61855 0.00000  0.60902 0.05856
 500  0.62072 0.00000  0.60898 0.05855
 501  0.61953 0.00000  0.60900 0.05855
 502  0.61501 0.00000  0.60899 0.05855
 503  0.62021 0.00000  0.60899 0.05855
 504  0.61953 0.00000  0.60899 0.05855
 505  0.61873 0.00000  0.60897 0.05855
 506  0.61395 0.00000  0.60894 0.05856
 507  0.61570 0.00000  0.60891 0.05856
 508  0.61453 0.00000  0.60889 0.05856
 509  0.62159 0.00000  0.60895 0.05855
 510  0.61493 0.00000  0.60892 0.05855
 511  0.61906 0.00000  0.60891 0.05855
 512  0.61925 0.00000  0.60894 0.05855
 513  0.61492 0.00000  0.60890 0.05855
 514  0.61863 0.00000  0.60892 0.05855
 515  0.62208 0.00000  0.60894 0.05855
 516  0.61677 0.00000  0.60892 0.05855
 517  0.61779 0.00000  0.60892 0.05855
 518  0.61647 0.00000  0.60895 0.05855
 519  0.61582 0.00000  0.60897 0.05855
 520  0.61854 0.00000  0.60899 0.05855
 521  0.61936 0.00000  0.60896 0.05855
 522  0.62289 0.00000  0.60898 0.05855
 523  0.61599 0.00000  0.60896 0.05855
 524  0.61739 0.00000  0.60895 0.05855
 525  0.61124 0.00000  0.60895 0.05855
 526  0.61881 0.00000  0.60893 0.05855
 527  0.61899 0.00000  0.60895 0.05855
 528  0.61563 0.00000  0.60898 0.05856
 529  0.62116 0.00000  0.60894 0.05855
 530  0.61674 0.00000  0.60894 0.05854
 531  0.61241 0.00000  0.60891 0.05855
 532  0.61464 0.00000  0.60889 0.05855
 533  0.62192 0.00000  0.60895 0.05855
 534  0.61612 0.00000  0.60894 0.05854
 535  0.62020 0.00000  0.60897 0.05855
 536  0.61701 0.00000  0.60893 0.05854
 537  0.61404 0.00000  0.60889 0.05855
 538  0.61392 0.00000  0.60891 0.05854
 539  0.62083 0.00000  0.60893 0.05854
 540  0.62155 0.00000  0.60897 0.05854
 541  0.61689 0.00000  0.60894 0.05854
 542  0.61627 0.00000  0.60892 0.05854
 543  0.61481 0.00000  0.60890 0.05855
 544  0.61841 0.00000  0.60892 0.05854
 545  0.61539 0.00000  0.60892 0.05854
 546  0.61451 0.00000  0.60893 0.05854
 547  0.61940 0.00000  0.60895 0.05854
 548  0.61982 0.00000  0.60893 0.05854
 549  0.62295 0.00000  0.60893 0.05855
 550  0.61260 0.00000  0.60891 0.05854
 551  0.61748 0.00000  0.60889 0.05854
 552  0.61961 0.00000  0.60890 0.05854
 553  0.61906 0.00000  0.60895 0.05854
 554  0.61562 0.00000  0.60894 0.05854
 555  0.60991 0.00000  0.60887 0.05854
 556  0.61435 0.00000  0.60888 0.05854
 557  0.61641 0.00000  0.60888 0.05854
 558  0.61351 0.00000  0.60886 0.05854
 559  0.61687 0.00000  0.60884 0.05854
 560  0.61418 0.00000  0.60887 0.05854
 561  0.62224 0.00000  0.60892 0.05854
 562  0.61775 0.00000  0.60894 0.05855
 563  0.62126 0.00000  0.60893 0.05854
 564  0.61661 0.00000  0.60887 0.05854
 565  0.61756 0.00000  0.60890 0.05854
 566  0.61862 0.00000  0.60890 0.05854
 567  0.61909 0.00000  0.60889 0.05854
 568  0.61956 0.00000  0.60887 0.05854
 569  0.62161 0.00000  0.60888 0.05854
 570  0.61895 0.00000  0.60890 0.05854
 571  0.62215 0.00000  0.60893 0.05854
 572  0.61801 0.00000  0.60895 0.05854
 573  0.61838 0.00000  0.60895 0.05854
 574  0.61843 0.00000  0.60894 0.05854
 575  0.61169 0.00000  0.60890 0.05854
 576  0.62273 0.00000  0.60893 0.05854
 577  0.62101 0.00000  0.60894 0.05854
 578  0.62170 0.00000  0.60899 0.05854
 579  0.61623 0.00000  0.60895 0.05854
 580  0.61935 0.00000  0.60896 0.05854
 581  0.61477 0.00000  0.60892 0.05854
 582  0.61638 0.00000  0.60891 0.05854
 583  0.62088 0.00000  0.60892 0.05854
 584  0.62279 0.00000  0.60893 0.05854
