loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 268  0.95053 0.00000  0.94761 0.31375
 269  0.94955 0.00000  0.94760 0.31374
 270  0.95030 0.00000  0.94763 0.31375
 271  0.94723 0.00000  0.94760 0.31376
 272  0.95047 0.00000  0.94760 0.31375
 273  0.94528 0.00000  0.94756 0.31375
 274  0.95424 0.00000  0.94762 0.31375
 275  0.95216 0.00000  0.94764 0.31374
 276  0.95136 0.00000  0.94765 0.31373
 277  0.95339 0.00000  0.94769 0.31375
 278  0.94977 0.00000  0.94769 0.31374
 279  0.95035 0.00000  0.94770 0.31373
 280  0.95016 0.00000  0.94769 0.31374
 281  0.95032 0.00000  0.94770 0.31373
 282  0.94885 0.00000  0.94770 0.31374
 283  0.95145 0.00000  0.94772 0.31374
 284  0.95120 0.00000  0.94774 0.31374
 285  0.95405 0.00000  0.94778 0.31374
 286  0.94636 0.00000  0.94775 0.31374
 287  0.95071 0.00000  0.94775 0.31374
 288  0.95189 0.00000  0.94777 0.31374
 289  0.95344 0.00000  0.94781 0.31373
 290  0.95189 0.00000  0.94781 0.31373
 291  0.94624 0.00000  0.94778 0.31375
 292  0.95399 0.00000  0.94782 0.31374
 293  0.95287 0.00000  0.94782 0.31375
 294  0.95091 0.00000  0.94783 0.31376
 295  0.95339 0.00000  0.94785 0.31376
 296  0.95136 0.00000  0.94788 0.31375
 297  0.94900 0.00000  0.94785 0.31375
 298  0.94729 0.00000  0.94783 0.31376
 299  0.94992 0.00000  0.94780 0.31374
 300  0.95029 0.00000  0.94780 0.31373
 301  0.94606 0.00000  0.94778 0.31374
 302  0.95067 0.00000  0.94780 0.31376
 303  0.94991 0.00000  0.94781 0.31377
 304  0.95037 0.00000  0.94779 0.31377
 305  0.95007 0.00000  0.94778 0.31377
 306  0.95193 0.00000  0.94779 0.31377
 307  0.95390 0.00000  0.94783 0.31375
 308  0.95613 0.00000  0.94789 0.31377
 309  0.95343 0.00000  0.94792 0.31378
 310  0.95505 0.00000  0.94794 0.31377
 311  0.94841 0.00000  0.94791 0.31377
 312  0.94677 0.00000  0.94787 0.31377
 313  0.94997 0.00000  0.94787 0.31378
 314  0.95065 0.00000  0.94787 0.31376
 315  0.95000 0.00000  0.94787 0.31377
 316  0.95463 0.00000  0.94790 0.31376
 317  0.94780 0.00000  0.94787 0.31377
 318  0.95698 0.00000  0.94796 0.31379
 319  0.95347 0.00000  0.94794 0.31379
 320  0.95217 0.00000  0.94792 0.31377
 321  0.95278 0.00000  0.94791 0.31375
 322  0.95287 0.00000  0.94793 0.31375
 323  0.94701 0.00000  0.94789 0.31375
 324  0.95153 0.00000  0.94790 0.31375
 325  0.95162 0.00000  0.94791 0.31375
 326  0.95311 0.00000  0.94794 0.31375
 327  0.94788 0.00000  0.94791 0.31377
 328  0.95416 0.00000  0.94793 0.31377
 329  0.95488 0.00000  0.94797 0.31378
 330  0.94881 0.00000  0.94797 0.31379
 331  0.95037 0.00000  0.94798 0.31381
 332  0.95184 0.00000  0.94795 0.31377
 333  0.95140 0.00000  0.94795 0.31378
 334  0.94650 0.00000  0.94793 0.31379
 335  0.94691 0.00000  0.94790 0.31380
 336  0.94967 0.00000  0.94790 0.31379
 337  0.94608 0.00000  0.94788 0.31383
 338  0.95090 0.00000  0.94787 0.31381
 339  0.94992 0.00000  0.94790 0.31383
 340  0.95201 0.00000  0.94786 0.31382
 341  0.94525 0.00000  0.94779 0.31381
 342  0.94870 0.00000  0.94781 0.31383
 343  0.94991 0.00000  0.94780 0.31384
 344  0.95354 0.00000  0.94778 0.31381
 345  0.94982 0.00000  0.94778 0.31381
 346  0.94945 0.00000  0.94778 0.31379
 347  0.95367 0.00000  0.94780 0.31381
 348  0.94947 0.00000  0.94780 0.31381
 349  0.94890 0.00000  0.94779 0.31382
 350  0.94619 0.00000  0.94775 0.31383
 351  0.95070 0.00000  0.94776 0.31383
 352  0.95060 0.00000  0.94776 0.31383
 353  0.94716 0.00000  0.94773 0.31385
 354  0.94915 0.00000  0.94773 0.31385
 355  0.95378 0.00000  0.94775 0.31384
 356  0.95032 0.00000  0.94775 0.31383
 357  0.95055 0.00000  0.94775 0.31383
 358  0.94702 0.00000  0.94773 0.31382
 359  0.94965 0.00000  0.94773 0.31383
 360  0.95040 0.00000  0.94773 0.31383
 361  0.94929 0.00000  0.94774 0.31382
 362  0.94998 0.00000  0.94775 0.31381
 363  0.94688 0.00000  0.94772 0.31383
 364  0.95093 0.00000  0.94772 0.31384
 365  0.95102 0.00000  0.94773 0.31382
 366  0.94998 0.00000  0.94772 0.31384
 367  0.95126 0.00000  0.94774 0.31385
 368  0.95154 0.00000  0.94775 0.31386
 369  0.94995 0.00000  0.94775 0.31388
 370  0.94786 0.00000  0.94776 0.31391
 371  0.94549 0.00000  0.94774 0.31391
 372  0.94749 0.00000  0.94768 0.31390
 373  0.95133 0.00000  0.94768 0.31389
 374  0.94815 0.00000  0.94766 0.31389
 375  0.95104 0.00000  0.94767 0.31390
 376  0.95223 0.00000  0.94769 0.31389
 377  0.94870 0.00000  0.94768 0.31390
 378  0.94868 0.00000  0.94767 0.31389
 379  0.94843 0.00000  0.94766 0.31388
 380  0.94725 0.00000  0.94766 0.31390
 381  0.95051 0.00000  0.94767 0.31391
 382  0.95270 0.00000  0.94768 0.31387
 383  0.95255 0.00000  0.94771 0.31387
 384  0.94851 0.00000  0.94772 0.31390
 385  0.95095 0.00000  0.94772 0.31389
 386  0.94606 0.00000  0.94769 0.31391
 387  0.95350 0.00000  0.94773 0.31392
 388  0.95276 0.00000  0.94781 0.31393
 389  0.94873 0.00000  0.94781 0.31394
 390  0.94797 0.00000  0.94775 0.31393
 391  0.94829 0.00000  0.94772 0.31394
 392  0.95008 0.00000  0.94772 0.31393
 393  0.94855 0.00000  0.94771 0.31393
 394  0.95090 0.00000  0.94770 0.31392
 395  0.95488 0.00000  0.94772 0.31389
 396  0.94866 0.00000  0.94772 0.31389
 397  0.95008 0.00000  0.94774 0.31392
 398  0.95358 0.00000  0.94776 0.31391
 399  0.94886 0.00000  0.94776 0.31392
 400  0.94883 0.00000  0.94773 0.31389
 401  0.95090 0.00000  0.94776 0.31393
 402  0.94963 0.00000  0.94774 0.31390
 403  0.95247 0.00000  0.94778 0.31393
 404  0.94839 0.00000  0.94777 0.31393
 405  0.94935 0.00000  0.94776 0.31392
 406  0.94764 0.00000  0.94774 0.31390
 407  0.94848 0.00000  0.94772 0.31389
 408  0.95201 0.00000  0.94773 0.31390
 409  0.95362 0.00000  0.94776 0.31391
 410  0.95276 0.00000  0.94780 0.31394
 411  0.95154 0.00000  0.94781 0.31395
 412  0.95348 0.00000  0.94782 0.31393
 413  0.94894 0.00000  0.94780 0.31393
 414  0.95365 0.00000  0.94781 0.31391
 415  0.94919 0.00000  0.94781 0.31392
 416  0.94897 0.00000  0.94780 0.31394
 417  0.94822 0.00000  0.94778 0.31393
 418  0.95137 0.00000  0.94778 0.31392
 419  0.95334 0.00000  0.94780 0.31390
 420  0.95313 0.00000  0.94783 0.31392
 421  0.95481 0.00000  0.94787 0.31391
 422  0.94666 0.00000  0.94783 0.31391
 423  0.95133 0.00000  0.94786 0.31392
 424  0.95122 0.00000  0.94786 0.31392
 425  0.94694 0.00000  0.94784 0.31392
 426  0.94972 0.00000  0.94783 0.31392
 427  0.95081 0.00000  0.94782 0.31390
 428  0.94936 0.00000  0.94784 0.31392
 429  0.95151 0.00000  0.94782 0.31391
 430  0.95278 0.00000  0.94784 0.31389
 431  0.95410 0.00000  0.94787 0.31391
 432  0.95317 0.00000  0.94791 0.31392
 433  0.94807 0.00000  0.94787 0.31390
 434  0.95348 0.00000  0.94789 0.31390
 435  0.95024 0.00000  0.94788 0.31391
 436  0.94929 0.00000  0.94786 0.31390
 437  0.94769 0.00000  0.94785 0.31390
 438  0.94776 0.00000  0.94782 0.31392
 439  0.94640 0.00000  0.94781 0.31393
 440  0.95489 0.00000  0.94786 0.31393
 441  0.95188 0.00000  0.94786 0.31393
 442  0.94868 0.00000  0.94788 0.31397
 443  0.94959 0.00000  0.94784 0.31394
 444  0.95173 0.00000  0.94787 0.31397
 445  0.95064 0.00000  0.94785 0.31395
 446  0.95459 0.00000  0.94788 0.31395
 447  0.95243 0.00000  0.94787 0.31394
 448  0.95153 0.00000  0.94788 0.31394
 449  0.95565 0.00000  0.94794 0.31395
 450  0.95182 0.00000  0.94796 0.31398
 451  0.95329 0.00000  0.94798 0.31398
 452  0.94952 0.00000  0.94798 0.31398
 453  0.94778 0.00000  0.94792 0.31397
 454  0.95127 0.00000  0.94794 0.31398
 455  0.95027 0.00000  0.94791 0.31397
 456  0.94891 0.00000  0.94790 0.31398
 457  0.94668 0.00000  0.94786 0.31396
 458  0.95193 0.00000  0.94786 0.31396
 459  0.94880 0.00000  0.94785 0.31396
 460  0.95203 0.00000  0.94786 0.31396
 461  0.94593 0.00000  0.94784 0.31397
 462  0.95185 0.00000  0.94787 0.31399
 463  0.94417 0.00000  0.94781 0.31398
 464  0.94910 0.00000  0.94780 0.31398
 465  0.95086 0.00000  0.94781 0.31400
 466  0.94552 0.00000  0.94777 0.31399
 467  0.94987 0.00000  0.94776 0.31398
 468  0.95097 0.00000  0.94782 0.31400
 469  0.94968 0.00000  0.94782 0.31401
 470  0.94992 0.00000  0.94780 0.31400
 471  0.95017 0.00000  0.94778 0.31399
 472  0.95110 0.00000  0.94779 0.31399
 473  0.95107 0.00000  0.94781 0.31401
 474  0.95283 0.00000  0.94785 0.31401
 475  0.94640 0.00000  0.94781 0.31402
 476  0.94715 0.00000  0.94777 0.31402
 477  0.94884 0.00000  0.94773 0.31399
 478  0.95005 0.00000  0.94773 0.31400
 479  0.94539 0.00000  0.94769 0.31400
 480  0.95052 0.00000  0.94770 0.31400
 481  0.95069 0.00000  0.94771 0.31402
 482  0.94928 0.00000  0.94770 0.31401
 483  0.94588 0.00000  0.94770 0.31402
 484  0.95123 0.00000  0.94771 0.31401
 485  0.94875 0.00000  0.94769 0.31401
 486  0.95309 0.00000  0.94774 0.31402
 487  0.95127 0.00000  0.94775 0.31402
 488  0.94645 0.00000  0.94772 0.31402
 489  0.94879 0.00000  0.94773 0.31402
 490  0.94986 0.00000  0.94774 0.31404
 491  0.94711 0.00000  0.94776 0.31406
 492  0.95133 0.00000  0.94773 0.31403
 493  0.95201 0.00000  0.94776 0.31404
 494  0.94822 0.00000  0.94772 0.31402
 495  0.94948 0.00000  0.94773 0.31402
 496  0.94848 0.00000  0.94776 0.31404
 497  0.94687 0.00000  0.94772 0.31402
 498  0.94812 0.00000  0.94770 0.31401
 499  0.94470 0.00000  0.94772 0.31405
 500  0.94933 0.00000  0.94772 0.31405
 501  0.95147 0.00000  0.94771 0.31403
 502  0.94963 0.00000  0.94770 0.31402
 503  0.94991 0.00000  0.94774 0.31403
 504  0.94663 0.00000  0.94772 0.31405
 505  0.95450 0.00000  0.94775 0.31405
 506  0.94617 0.00000  0.94770 0.31402
 507  0.95174 0.00000  0.94771 0.31402
 508  0.94985 0.00000  0.94771 0.31402
 509  0.94937 0.00000  0.94770 0.31402
 510  0.95096 0.00000  0.94770 0.31402
 511  0.94911 0.00000  0.94771 0.31402
 512  0.94961 0.00000  0.94773 0.31403
 513  0.95052 0.00000  0.94774 0.31403
 514  0.94807 0.00000  0.94772 0.31403
 515  0.94965 0.00000  0.94772 0.31403
 516  0.94775 0.00000  0.94773 0.31405
 517  0.94936 0.00000  0.94771 0.31403
 518  0.95269 0.00000  0.94775 0.31404
 519  0.94974 0.00000  0.94774 0.31403
 520  0.95217 0.00000  0.94776 0.31403
 521  0.95094 0.00000  0.94777 0.31403
 522  0.94956 0.00000  0.94778 0.31402
 523  0.95074 0.00000  0.94779 0.31403
 524  0.94585 0.00000  0.94775 0.31403
 525  0.95393 0.00000  0.94777 0.31402
 526  0.95005 0.00000  0.94780 0.31403
 527  0.94725 0.00000  0.94776 0.31402
 528  0.94927 0.00000  0.94775 0.31401
 529  0.94798 0.00000  0.94774 0.31401
 530  0.95425 0.00000  0.94777 0.31401
 531  0.94888 0.00000  0.94777 0.31402
 532  0.94555 0.00000  0.94776 0.31404
 533  0.94927 0.00000  0.94776 0.31404
 534  0.95209 0.00000  0.94776 0.31403
 535  0.95069 0.00000  0.94776 0.31402
 536  0.94770 0.00000  0.94774 0.31403
 537  0.95089 0.00000  0.94776 0.31404
 538  0.94419 0.00000  0.94773 0.31405
 539  0.94837 0.00000  0.94772 0.31405
 540  0.94728 0.00000  0.94768 0.31404
 541  0.94750 0.00000  0.94771 0.31406
 542  0.94974 0.00000  0.94773 0.31407
 543  0.94483 0.00000  0.94771 0.31407
 544  0.94881 0.00000  0.94770 0.31406
 545  0.95118 0.00000  0.94772 0.31408
 546  0.95001 0.00000  0.94775 0.31408
 547  0.94547 0.00000  0.94770 0.31407
 548  0.94788 0.00000  0.94767 0.31407
 549  0.95230 0.00000  0.94770 0.31407
 550  0.94432 0.00000  0.94765 0.31407
 551  0.95087 0.00000  0.94765 0.31407
 552  0.95098 0.00000  0.94767 0.31407
 553  0.94707 0.00000  0.94765 0.31406
 554  0.94993 0.00000  0.94762 0.31404
 555  0.94741 0.00000  0.94762 0.31405
 556  0.95037 0.00000  0.94762 0.31404
 557  0.94526 0.00000  0.94760 0.31404
 558  0.94816 0.00000  0.94760 0.31406
 559  0.94929 0.00000  0.94761 0.31407
 560  0.94953 0.00000  0.94762 0.31407
 561  0.95244 0.00000  0.94765 0.31407
 562  0.94395 0.00000  0.94760 0.31406
 563  0.95061 0.00000  0.94762 0.31407
 564  0.94996 0.00000  0.94763 0.31407
 565  0.95098 0.00000  0.94765 0.31407
 566  0.95213 0.00000  0.94769 0.31407
 567  0.95285 0.00000  0.94771 0.31407
 568  0.95020 0.00000  0.94777 0.31408
 569  0.95254 0.00000  0.94778 0.31407
 570  0.94619 0.00000  0.94776 0.31408
 571  0.94548 0.00000  0.94771 0.31407
 572  0.95347 0.00000  0.94777 0.31408
 573  0.95022 0.00000  0.94775 0.31408
 574  0.95105 0.00000  0.94775 0.31406
 575  0.95074 0.00000  0.94777 0.31407
 576  0.94332 0.00000  0.94773 0.31407
 577  0.95396 0.00000  0.94773 0.31406
 578  0.95181 0.00000  0.94776 0.31406
 579  0.94940 0.00000  0.94781 0.31407
 580  0.95244 0.00000  0.94783 0.31408
 581  0.95374 0.00000  0.94786 0.31407
 582  0.94569 0.00000  0.94783 0.31407
 583  0.95099 0.00000  0.94779 0.31405
 584  0.94944 0.00000  0.94779 0.31406
 585  0.94855 0.00000  0.94778 0.31407
 586  0.94913 0.00000  0.94776 0.31404
 587  0.95002 0.00000  0.94777 0.31404
 588  0.95232 0.00000  0.94780 0.31404
 589  0.94949 0.00000  0.94781 0.31405
 590  0.94717 0.00000  0.94779 0.31405
 591  0.94422 0.00000  0.94776 0.31406
 592  0.94949 0.00000  0.94774 0.31405
 593  0.94713 0.00000  0.94774 0.31407
