loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
explanation: 
no explanation

18: 9062  label: -1 pred: 0.670641 bl: 0.4199 POSS error_pred: 0.746485 error_bl: 0.522499 improvement: -0.223985
    min: -0.2755  max: 0.8495 avg: 0.576535
explanation: 
no explanation

19: 9071  label: -1 pred: 0.352966 bl: 0.1813 POSS error_pred: 0.407393 error_bl: 0.184713 improvement: -0.22268
    min: -0.276  max: 0.861 avg: 0.37009
explanation: 
no explanation

20: 9299  label: 1 pred: -0.409933 bl: 0.18215 POSS error_pred: 0.50458 error_bl: 0.285942 improvement: -0.218638
    min: -0.386  max: 0.5005 avg: 0.00749652
explanation: 
no explanation

21: 5086  label: 1 pred: -0.19986 bl: 0.31715 POSS error_pred: 0.375548 error_bl: 0.1591 improvement: -0.216448
    min: -0.8305  max: 0.569 avg: 0.0911051
explanation: 
no explanation

22: 1998  label: 1 pred: -0.340413 bl: 0.22275 POSS error_pred: 0.455994 error_bl: 0.241338 improvement: -0.214656
    min: -0.2995  max: 0.3595 avg: 0.0452945
explanation: 
no explanation

23: 5374  label: -1 pred: 0.654964 bl: 0.4134 IMP error_pred: 0.726195 error_bl: 0.511651 improvement: -0.214544
    min: 0.0845  max: 0.9565 avg: 0.543999
explanation: 
no explanation

24: 2550  label: -1 pred: 0.399404 bl: 0.22545 POSS error_pred: 0.447368 error_bl: 0.235235 improvement: -0.212133
    min: -0.166  max: 0.789 avg: 0.391977
explanation: 
no explanation

25: 4712  label: 1 pred: -0.364707 bl: 0.2013 POSS error_pred: 0.473517 error_bl: 0.266328 improvement: -0.207188
    min: -0.336  max: 0.499 avg: 0.0294305
explanation: 
no explanation

26: 741  label: -1 pred: 0.348062 bl: 0.19175 POSS error_pred: 0.403978 error_bl: 0.19767 improvement: -0.206308
    min: -0.06  max: 0.692 avg: 0.3547
explanation: 
no explanation

27: 5138  label: -1 pred: 0.583684 bl: 0.3626 IMP error_pred: 0.632383 error_bl: 0.428887 improvement: -0.203495
    min: 0.0975  max: 0.9205 avg: 0.495547
explanation: 
no explanation

28: 1761  label: 1 pred: -0.524902 bl: 0.09385 POSS error_pred: 0.594584 error_bl: 0.391478 improvement: -0.203106
    min: -0.812  max: 0.6365 avg: -0.0227042
explanation: 
no explanation

29: 8820  label: -1 pred: 0.627752 bl: 0.39575 IMP error_pred: 0.685617 error_bl: 0.482624 improvement: -0.202993
    min: 0.1775  max: 0.816 avg: 0.526936
explanation: 
no explanation

30: 7939  label: 1 pred: -0.606085 bl: 0.0308 POSS error_pred: 0.676026 error_bl: 0.473716 improvement: -0.20231
    min: -0.45  max: 0.27 avg: -0.109318
explanation: 
no explanation

31: 3148  label: -1 pred: 0.592257 bl: 0.37295 IMP error_pred: 0.64323 error_bl: 0.445159 improvement: -0.198072
    min: 0.0985  max: 0.8715 avg: 0.487548
explanation: 
no explanation

32: 363  label: -1 pred: 0.713816 bl: 0.47065 POSS error_pred: 0.80454 error_bl: 0.607372 improvement: -0.197168
    min: -1  max: 1 avg: 0.610378
explanation: 
no explanation

33: 125  label: -1 pred: 0.380412 bl: 0.22885 IMP error_pred: 0.430695 error_bl: 0.238349 improvement: -0.192346
    min: 0.093  max: 0.7575 avg: 0.384904
explanation: 
no explanation

34: 558  label: 1 pred: -0.456253 bl: 0.12545 POSS error_pred: 0.542612 error_bl: 0.351155 improvement: -0.191458
    min: -0.3325  max: 0.336 avg: -0.0207972
explanation: 
no explanation

35: 9816  label: 1 pred: -0.192867 bl: 0.28765 POSS error_pred: 0.372362 error_bl: 0.181004 improvement: -0.191358
    min: -0.547  max: 0.8565 avg: 0.100044
explanation: 
no explanation

36: 5333  label: -1 pred: 0.550681 bl: 0.3456 IMP error_pred: 0.593411 error_bl: 0.40237 improvement: -0.191041
    min: 0.005  max: 0.7405 avg: 0.461885
explanation: 
no explanation

37: 7683  label: 1 pred: -0.315765 bl: 0.21565 POSS error_pred: 0.440263 error_bl: 0.250299 improvement: -0.189964
    min: -0.242  max: 0.8 avg: 0.0589435
explanation: 
no explanation

38: 8002  label: -1 pred: 0.346957 bl: 0.21095 IMP error_pred: 0.403174 error_bl: 0.21816 improvement: -0.185014
    min: 0.022  max: 0.626 avg: 0.35955
explanation: 
no explanation

39: 7148  label: -1 pred: 0.274433 bl: 0.1639 POSS error_pred: 0.351748 error_bl: 0.167537 improvement: -0.184211
    min: -0.119  max: 0.6045 avg: 0.326477
explanation: 
no explanation

40: 9699  label: 1 pred: -0.113252 bl: 0.33255 POSS error_pred: 0.330546 error_bl: 0.14775 improvement: -0.182796
    min: -0.62  max: 0.862 avg: 0.14097
explanation: 
no explanation

41: 9016  label: -1 pred: 0.354276 bl: 0.22005 POSS error_pred: 0.4092 error_bl: 0.229209 improvement: -0.179992
    min: -0.153  max: 0.9535 avg: 0.380603
explanation: 
no explanation

42: 2132  label: 1 pred: -0.299968 bl: 0.2165 POSS error_pred: 0.427718 error_bl: 0.249602 improvement: -0.178116
    min: -0.2085  max: 0.414 avg: 0.0652042
explanation: 
no explanation

43: 5575  label: -1 pred: 0.511709 bl: 0.33125 IMP error_pred: 0.555846 error_bl: 0.378967 improvement: -0.176878
    min: 0.1275  max: 0.676 avg: 0.449852
explanation: 
no explanation

44: 508  label: -1 pred: 0.667987 bl: 0.4462 IMP error_pred: 0.742668 error_bl: 0.56599 improvement: -0.176677
    min: 0.1865  max: 0.9755 avg: 0.568763
explanation: 
no explanation

45: 9543  label: -1 pred: 0.265933 bl: 0.16585 POSS error_pred: 0.344918 error_bl: 0.169546 improvement: -0.175372
    min: -0.0065  max: 0.6435 avg: 0.330982
explanation: 
no explanation

46: 3090  label: 1 pred: 0.0626665 bl: 0.45915 POSS error_pred: 0.247113 error_bl: 0.0730785 improvement: -0.174034
    min: -0.5395  max: 0.746 avg: 0.21589
explanation: 
no explanation

47: 8592  label: -1 pred: 0.166732 bl: 0.0887 POSS error_pred: 0.280434 error_bl: 0.106468 improvement: -0.173965
    min: -0.3495  max: 0.713 avg: 0.285116
explanation: 
no explanation

48: 7902  label: 1 pred: -0.150845 bl: 0.29575 POSS error_pred: 0.349462 error_bl: 0.175826 improvement: -0.173636
    min: -0.173  max: 0.52 avg: 0.128662
explanation: 
no explanation

49: 6733  label: -1 pred: 0.653814 bl: 0.4372 IMP error_pred: 0.723986 error_bl: 0.551627 improvement: -0.172358
    min: 0.1345  max: 0.768 avg: 0.544139
explanation: 
no explanation

best entries: 
0: 657  label: -1 pred: -0.0840619 bl: 0.5105 POSS error_pred: 0.160707 error_bl: 0.671254 improvement: 0.510546
1: 7534  label: -1 pred: 0.128143 bl: 0.5705 POSS error_pred: 0.263158 error_bl: 0.756227 improvement: 0.493069
2: 9754  label: -1 pred: -0.151474 bl: 0.44215 POSS error_pred: 0.132985 error_bl: 0.560064 improvement: 0.427079
3: 6785  label: -1 pred: 0.287038 bl: 0.5458 POSS error_pred: 0.360587 error_bl: 0.725191 improvement: 0.364604
4: 5885  label: 1 pred: 0.174505 bl: 0.02185 POSS error_pred: 0.198726 error_bl: 0.48646 improvement: 0.287734
5: 5685  label: -1 pred: 0.227886 bl: 0.4687 POSS error_pred: 0.317397 error_bl: 0.604058 improvement: 0.286661
6: 329  label: 1 pred: -0.0838255 bl: -0.06785 POSS error_pred: 0.315611 error_bl: 0.599562 improvement: 0.283951
7: 2192  label: -1 pred: 0.303693 bl: 0.4969 POSS error_pred: 0.370832 error_bl: 0.649458 improvement: 0.278626
8: 9694  label: -1 pred: 0.577787 bl: 0.70485 POSS error_pred: 0.624146 error_bl: 0.899759 improvement: 0.275613
9: 809  label: 1 pred: 0.13031 bl: 0.01985 POSS error_pred: 0.217045 error_bl: 0.48855 improvement: 0.271505
10: 2548  label: -1 pred: 0.00427512 bl: 0.38685 POSS error_pred: 0.200482 error_bl: 0.468059 improvement: 0.267577
11: 11  label: -1 pred: 0.294713 bl: 0.48445 IMP error_pred: 0.364805 error_bl: 0.630173 improvement: 0.265368
12: 8646  label: -1 pred: 0.210759 bl: 0.44835 POSS error_pred: 0.306951 error_bl: 0.569908 improvement: 0.262957
13: 7648  label: -1 pred: -0.136695 bl: 0.3448 POSS error_pred: 0.139012 error_bl: 0.401768 improvement: 0.262756
14: 6351  label: -1 pred: 0.17135 bl: 0.432 POSS error_pred: 0.282443 error_bl: 0.542989 improvement: 0.260546
15: 7193  label: -1 pred: 0.326411 bl: 0.49475 POSS error_pred: 0.387706 error_bl: 0.646043 improvement: 0.258337
16: 3300  label: -1 pred: -0.184268 bl: 0.331 POSS error_pred: 0.123142 error_bl: 0.378666 improvement: 0.255524
17: 4292  label: -1 pred: 0.0731067 bl: 0.3975 POSS error_pred: 0.232624 error_bl: 0.485838 improvement: 0.253214
18: 2849  label: -1 pred: -0.581433 bl: 0.25625 POSS error_pred: 0.0317397 error_bl: 0.271093 improvement: 0.239353
19: 6161  label: 1 pred: -0.226851 bl: -0.0867 POSS error_pred: 0.387694 error_bl: 0.626344 improvement: 0.23865
20: 2149  label: -1 pred: 0.346938 bl: 0.4857 POSS error_pred: 0.403174 error_bl: 0.632182 improvement: 0.229008
21: 958  label: -1 pred: 0.568464 bl: 0.63815 POSS error_pred: 0.613499 error_bl: 0.842507 improvement: 0.229008
22: 3163  label: 1 pred: -0.328622 bl: -0.1173 POSS error_pred: 0.448427 error_bl: 0.667662 improvement: 0.219235
23: 5232  label: -1 pred: 0.59167 bl: 0.6568 IMP error_pred: 0.642628 error_bl: 0.859984 improvement: 0.217356
24: 1955  label: -1 pred: 0.248885 bl: 0.4342 IMP error_pred: 0.33186 error_bl: 0.545802 improvement: 0.213941
25: 7112  label: -1 pred: 0.138904 bl: 0.39585 POSS error_pred: 0.269385 error_bl: 0.483126 improvement: 0.21374
26: 5081  label: 1 pred: 0.467241 bl: 0.16605 AUTO error_pred: 0.0973716 error_bl: 0.305257 improvement: 0.207885
27: 6151  label: -1 pred: -0.266987 bl: 0.27855 POSS error_pred: 0.0958216 error_bl: 0.301527 improvement: 0.205705
28: 5053  label: -1 pred: 0.692278 bl: 0.85825 IMP error_pred: 0.77501 error_bl: 0.978907 improvement: 0.203897
29: 1953  label: -1 pred: 0.395807 bl: 0.496 POSS error_pred: 0.444556 error_bl: 0.648051 improvement: 0.203495
30: 1871  label: -1 pred: -0.251391 bl: 0.2795 POSS error_pred: 0.100643 error_bl: 0.303937 improvement: 0.203294
31: 8039  label: -1 pred: -0.0997233 bl: 0.31055 POSS error_pred: 0.153877 error_bl: 0.352853 improvement: 0.198975
32: 4761  label: -1 pred: 0.513241 bl: 0.5687 IMP error_pred: 0.556448 error_bl: 0.754319 improvement: 0.197871
33: 1156  label: -1 pred: 0.116282 bl: 0.3775 POSS error_pred: 0.256328 error_bl: 0.451788 improvement: 0.19546
34: 1809  label: -1 pred: -0.0176262 bl: 0.3335 POSS error_pred: 0.190036 error_bl: 0.385295 improvement: 0.195259
35: 7415  label: 1 pred: -0.0493293 bl: 0.01735 POSS error_pred: 0.297093 error_bl: 0.491438 improvement: 0.194345
36: 8881  label: -1 pred: 0.533706 bl: 0.5809 POSS error_pred: 0.574327 error_bl: 0.767979 improvement: 0.193652
37: 4770  label: -1 pred: 0.312706 bl: 0.44795 POSS error_pred: 0.376256 error_bl: 0.569205 improvement: 0.192949
38: 583  label: -1 pred: 0.133008 bl: 0.3814 POSS error_pred: 0.265769 error_bl: 0.457814 improvement: 0.192045
39: 8847  label: 1 pred: -0.528452 bl: -0.2259 POSS error_pred: 0.597172 error_bl: 0.785145 improvement: 0.187973
40: 1787  label: -1 pred: -0.0861681 bl: 0.30775 POSS error_pred: 0.160305 error_bl: 0.346826 improvement: 0.186521
41: 4463  label: 1 pred: 0.148082 bl: 0.09175 POSS error_pred: 0.20908 error_bl: 0.394863 improvement: 0.185783
42: 5988  label: 1 pred: -0.389182 bl: -0.1221 POSS error_pred: 0.489247 error_bl: 0.673835 improvement: 0.184588
43: 6790  label: -1 pred: 0.112649 bl: 0.3678 POSS error_pred: 0.254721 error_bl: 0.438831 improvement: 0.18411
44: 4429  label: 1 pred: -0.213275 bl: -0.0417 POSS error_pred: 0.38172 error_bl: 0.565512 improvement: 0.183791
45: 9211  label: 1 pred: -0.0226896 bl: 0.03625 POSS error_pred: 0.283951 error_bl: 0.466945 improvement: 0.182995
46: 2000  label: 1 pred: -0.572594 bl: -0.26105 POSS error_pred: 0.638789 error_bl: 0.818797 improvement: 0.180008
47: 6478  label: -1 pred: 0.644516 bl: 0.6926 POSS error_pred: 0.710526 error_bl: 0.889916 improvement: 0.179389
48: 626  label: -1 pred: 0.276583 bl: 0.42585 POSS error_pred: 0.353957 error_bl: 0.533146 improvement: 0.179188
49: 5947  label: -1 pred: 0.638491 bl: 0.68365 IMP error_pred: 0.702491 error_bl: 0.881679 improvement: 0.179188

total is 0
score for UNKNOWN: 1.0000 baseline: 1.0000 diff: 0.0000
total is 3347
score for AUTO: 0.0000 baseline: 0.0000 diff: 0.0000
total is 5942
score for POSS: 0.2396 baseline: 0.2389 diff: 0.0007
total is 711
score for IMP: 1.0000 baseline: 1.0000 diff: 0.0000
writing 50000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
scores: [ 0.163385 ]
0.1634 +/-    nan
7243.70user 209.97system 34:39.73elapsed 358%CPU (0avgtext+0avgdata 0maxresident)k
0inputs+1104outputs (0major+76999555minor)pagefaults 0swaps
