loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 421  0.43753 0.00000  0.44005 0.00000
 422  0.43923 0.00000  0.44005 0.00000
 423  0.43677 0.00000  0.44005 0.00000
 424  0.44168 0.00000  0.44008 0.00000
 425  0.43637 0.00000  0.44002 0.00000
 426  0.43873 0.00000  0.44007 0.00000
 427  0.43728 0.00000  0.44003 0.00000
 428  0.43739 0.00000  0.44003 0.00000
 429  0.43919 0.00000  0.44004 0.00000
 430  0.43731 0.00000  0.44005 0.00000
 431  0.43875 0.00000  0.44003 0.00000
 432  0.43784 0.00000  0.44002 0.00000
 433  0.43452 0.00000  0.44004 0.00000
 434  0.43623 0.00000  0.44001 0.00000
 435  0.43718 0.00000  0.44004 0.00000
 436  0.43132 0.00000  0.44002 0.00000
 437  0.43768 0.00000  0.43998 0.00000
 438  0.43630 0.00000  0.44000 0.00000
 439  0.43682 0.00000  0.44004 0.00000
 440  0.43984 0.00000  0.44001 0.00000
 441  0.43590 0.00000  0.44005 0.00000
 442  0.44145 0.00000  0.44008 0.00000
 443  0.43657 0.00000  0.44003 0.00000
 444  0.44288 0.00000  0.44001 0.00000
 445  0.43697 0.00000  0.44004 0.00000
 446  0.43668 0.00000  0.44001 0.00000
 447  0.44194 0.00000  0.44006 0.00000
 448  0.43957 0.00000  0.44008 0.00000
 449  0.43802 0.00000  0.44009 0.00000
 450  0.43518 0.00000  0.44007 0.00000
 451  0.44041 0.00000  0.44009 0.00000
 452  0.43854 0.00000  0.44009 0.00000
 453  0.43923 0.00000  0.44009 0.00000
 454  0.44430 0.00000  0.44007 0.00000
 455  0.44316 0.00000  0.44007 0.00000
 456  0.44490 0.00000  0.44006 0.00000
 457  0.43781 0.00000  0.44006 0.00000
 458  0.43220 0.00000  0.44004 0.00000
 459  0.44177 0.00000  0.44007 0.00000
 460  0.43259 0.00000  0.44003 0.00000
 461  0.44498 0.00000  0.44010 0.00000
 462  0.43998 0.00000  0.44004 0.00000
 463  0.43786 0.00000  0.44007 0.00000
 464  0.43629 0.00000  0.44005 0.00000
 465  0.43298 0.00000  0.44009 0.00000
 466  0.43522 0.00000  0.44005 0.00000
 467  0.44451 0.00000  0.44015 0.00000
 468  0.44058 0.00000  0.44013 0.00000
 469  0.44747 0.00000  0.44014 0.00000
 470  0.43803 0.00000  0.44008 0.00000
 471  0.43846 0.00000  0.44008 0.00000
 472  0.44211 0.00000  0.44010 0.00000
 473  0.43816 0.00000  0.44006 0.00000
 474  0.43684 0.00000  0.44004 0.00000
 475  0.43973 0.00000  0.44007 0.00000
 476  0.44124 0.00000  0.44009 0.00000
 477  0.43382 0.00000  0.44001 0.00000
 478  0.43609 0.00000  0.43995 0.00000
 479  0.43766 0.00000  0.43998 0.00000
 480  0.43623 0.00000  0.43996 0.00000
 481  0.44115 0.00000  0.43995 0.00000
 482  0.44226 0.00000  0.43999 0.00000
 483  0.44052 0.00000  0.44000 0.00000
 484  0.43519 0.00000  0.43996 0.00000
 485  0.43568 0.00000  0.43999 0.00000
 486  0.43681 0.00000  0.44001 0.00000
 487  0.43773 0.00000  0.44001 0.00000
 488  0.44134 0.00000  0.44008 0.00000
 489  0.44002 0.00000  0.44013 0.00000
