loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
19: 976  label: -1 pred: -0.453024 bl: -0.93515 POSS error_pred: 0.299183 error_bl: 0.00420552 improvement: -0.294977
    min: -1  max: 0.9745 avg: -0.740206
explanation: 
no explanation

20: 9765  label: -1 pred: -0.378526 bl: -0.6971 POSS error_pred: 0.38623 error_bl: 0.0917484 improvement: -0.294481
    min: -0.972  max: -0.006 avg: -0.521047
explanation: 
no explanation

21: 7425  label: -1 pred: 0.0132742 bl: -0.14355 IMP error_pred: 1.02672 error_bl: 0.733507 improvement: -0.293218
    min: -0.4945  max: 0.466 avg: 0.0421229
explanation: 
no explanation

22: 3558  label: -1 pred: 0.141725 bl: 0.0067 IMP error_pred: 1.30353 error_bl: 1.01345 improvement: -0.29009
    min: -0.3655  max: 0.6725 avg: 0.160916
explanation: 
no explanation

23: 9343  label: -1 pred: 0.0550378 bl: -0.09215 IMP error_pred: 1.1131 error_bl: 0.824192 improvement: -0.288913
    min: -0.484  max: 0.657 avg: 0.0881686
explanation: 
no explanation

24: 6485  label: -1 pred: -0.451847 bl: -0.89245 POSS error_pred: 0.300472 error_bl: 0.011567 improvement: -0.288905
    min: -1  max: -0.0715 avg: -0.741219
explanation: 
no explanation

25: 5670  label: -1 pred: -0.452542 bl: -0.88845 POSS error_pred: 0.29971 error_bl: 0.0124434 improvement: -0.287267
    min: -1  max: -0.1455 avg: -0.742826
explanation: 
no explanation

26: 2379  label: -1 pred: -0.419494 bl: -0.7767 POSS error_pred: 0.336987 error_bl: 0.0498629 improvement: -0.287124
    min: -0.904  max: -0.0905 avg: -0.633861
explanation: 
no explanation

27: 1517  label: -1 pred: -0.401403 bl: -0.7314 POSS error_pred: 0.358318 error_bl: 0.072146 improvement: -0.286172
    min: -0.9715  max: -0.0285 avg: -0.57974
explanation: 
no explanation

28: 1315  label: -1 pred: 0.113514 bl: -0.02225 POSS error_pred: 1.23991 error_bl: 0.955995 improvement: -0.283919
    min: -0.663  max: 0.741 avg: 0.141657
explanation: 
no explanation

29: 8324  label: -1 pred: -0.420314 bl: -0.76965 POSS error_pred: 0.336035 error_bl: 0.0530611 improvement: -0.282974
    min: -1  max: -0.076 avg: -0.637439
explanation: 
no explanation

30: 3051  label: -1 pred: -0.43745 bl: -0.80895 POSS error_pred: 0.316462 error_bl: 0.0365001 improvement: -0.279962
    min: -1  max: 0.125 avg: -0.694356
explanation: 
no explanation

31: 2201  label: -1 pred: -0.441352 bl: -0.8176 POSS error_pred: 0.312088 error_bl: 0.0332698 improvement: -0.278818
    min: -1  max: 0.0465 avg: -0.703414
explanation: 
no explanation

32: 3736  label: -1 pred: -0.434489 bl: -0.796 POSS error_pred: 0.319803 error_bl: 0.041616 improvement: -0.278187
    min: -0.9405  max: -0.1845 avg: -0.680534
explanation: 
no explanation

33: 5801  label: -1 pred: -0.139351 bl: -0.318 POSS error_pred: 0.740718 error_bl: 0.465124 improvement: -0.275594
    min: -0.562  max: 0.5085 avg: -0.130742
explanation: 
no explanation

34: 7715  label: -1 pred: -0.461681 bl: -0.8656 POSS error_pred: 0.289788 error_bl: 0.0180633 improvement: -0.271724
    min: -1  max: 0.453 avg: -0.782201
explanation: 
no explanation

35: 7223  label: -1 pred: -0.328779 bl: -0.57655 POSS error_pred: 0.450537 error_bl: 0.17931 improvement: -0.271227
    min: -1  max: 0.6145 avg: -0.39978
explanation: 
no explanation

36: 9034  label: -1 pred: -0.3682 bl: -0.64205 POSS error_pred: 0.399172 error_bl: 0.128128 improvement: -0.271043
    min: -0.9795  max: 0.1045 avg: -0.499096
explanation: 
no explanation

37: 9102  label: -1 pred: -0.442039 bl: -0.7979 POSS error_pred: 0.311321 error_bl: 0.0408444 improvement: -0.270476
    min: -0.9225  max: -0.258 avg: -0.705855
explanation: 
no explanation

38: 2195  label: -1 pred: -0.478804 bl: -0.96565 POSS error_pred: 0.271645 error_bl: 0.00117992 improvement: -0.270465
    min: -1  max: 0.335 avg: -0.84627
explanation: 
no explanation

39: 6795  label: -1 pred: -0.216918 bl: -0.41405 POSS error_pred: 0.613217 error_bl: 0.343337 improvement: -0.26988
    min: -0.7945  max: 0.418 avg: -0.22653
explanation: 
no explanation

40: 1338  label: -1 pred: -0.476461 bl: -0.93435 POSS error_pred: 0.274093 error_bl: 0.00430992 improvement: -0.269783
    min: -1  max: -0.061 avg: -0.83986
explanation: 
no explanation

41: 1139  label: -1 pred: -0.424165 bl: -0.74645 POSS error_pred: 0.331586 error_bl: 0.0642876 improvement: -0.267298
    min: -0.9205  max: -0.2625 avg: -0.651824
explanation: 
no explanation

42: 8619  label: -1 pred: 0.564989 bl: 0.47715 IMP error_pred: 2.44919 error_bl: 2.18197 improvement: -0.26722
    min: 0.1375  max: 0.8695 avg: 0.572918
explanation: 
no explanation

43: 8766  label: -1 pred: 0.541722 bl: 0.4529 IMP error_pred: 2.37691 error_bl: 2.11092 improvement: -0.265987
    min: -0.098  max: 0.856 avg: 0.560032
explanation: 
no explanation

44: 2385  label: -1 pred: -0.324361 bl: -0.56235 POSS error_pred: 0.456489 error_bl: 0.191537 improvement: -0.264951
    min: -0.8115  max: 0.058 avg: -0.400147
explanation: 
no explanation

45: 318  label: -1 pred: -0.445418 bl: -0.79335 POSS error_pred: 0.307562 error_bl: 0.0427042 improvement: -0.264858
    min: -0.95  max: -0.237 avg: -0.719138
explanation: 
no explanation

46: 1167  label: -1 pred: -0.436331 bl: -0.7676 POSS error_pred: 0.317723 error_bl: 0.0540098 improvement: -0.263713
    min: -0.99  max: -0.1485 avg: -0.690482
explanation: 
no explanation

47: 5335  label: -1 pred: -0.429366 bl: -0.75045 POSS error_pred: 0.325623 error_bl: 0.0622752 improvement: -0.263347
    min: -0.952  max: -0.168 avg: -0.665148
explanation: 
no explanation

48: 8888  label: -1 pred: -0.330474 bl: -0.56985 POSS error_pred: 0.448265 error_bl: 0.185029 improvement: -0.263236
    min: -1  max: 0.421 avg: -0.421719
explanation: 
no explanation

49: 8736  label: -1 pred: -0.458007 bl: -0.8252 POSS error_pred: 0.293756 error_bl: 0.030555 improvement: -0.263201
    min: -0.9835  max: -0.1375 avg: -0.767778
explanation: 
no explanation

best entries: 
0: 8914  label: -1 pred: 0.374013 bl: 0.6812 IMP error_pred: 1.88791 error_bl: 2.82643 improvement: 0.938522
1: 3836  label: 1 pred: 0.141683 bl: -0.2099 POSS error_pred: 0.736708 error_bl: 1.46386 improvement: 0.72715
2: 8920  label: -1 pred: 0.711593 bl: 0.90015 IMP error_pred: 2.92955 error_bl: 3.61057 improvement: 0.681019
3: 6142  label: -1 pred: 0.785367 bl: 0.95195 IMP error_pred: 3.18753 error_bl: 3.81011 improvement: 0.622575
4: 938  label: 0.5 pred: -0.388028 bl: -0.68355 POSS error_pred: 0.788593 error_bl: 1.40079 improvement: 0.612197
5: 3697  label: -1 pred: 0.775118 bl: 0.93965 IMP error_pred: 3.15104 error_bl: 3.76224 improvement: 0.611199
6: 9813  label: 0.5 pred: -0.42334 bl: -0.7077 IMP error_pred: 0.852557 error_bl: 1.45854 improvement: 0.605982
7: 1614  label: 0.5 pred: -0.404982 bl: -0.69215 IMP error_pred: 0.818993 error_bl: 1.42122 improvement: 0.602228
8: 5768  label: -1 pred: 0.529666 bl: 0.6919 IMP error_pred: 2.33988 error_bl: 2.86253 improvement: 0.522649
9: 5507  label: 0.5 pred: -0.329163 bl: -0.5863 POSS error_pred: 0.687512 error_bl: 1.18005 improvement: 0.492536
10: 3601  label: -1 pred: 0.69193 bl: 0.8256 IMP error_pred: 2.86263 error_bl: 3.33282 improvement: 0.470189
11: 2967  label: 1 pred: 0.0210407 bl: -0.18845 POSS error_pred: 0.958361 error_bl: 1.41241 improvement: 0.454052
12: 5149  label: 0.5 pred: -0.367165 bl: -0.59515 POSS error_pred: 0.751975 error_bl: 1.19935 improvement: 0.447379
13: 9875  label: 1 pred: -0.150662 bl: -0.322 POSS error_pred: 1.32402 error_bl: 1.74768 improvement: 0.42366
14: 8467  label: -1 pred: 0.661353 bl: 0.78395 IMP error_pred: 2.76009 error_bl: 3.18248 improvement: 0.422384
15: 3959  label: 1 pred: -0.350327 bl: -0.493 IMP error_pred: 1.82338 error_bl: 2.22905 improvement: 0.405666
16: 7719  label: 0.5 pred: -0.292849 bl: -0.50025 POSS error_pred: 0.628609 error_bl: 1.0005 improvement: 0.371891
17: 908  label: 0 pred: -0.429477 bl: -0.7439 POSS error_pred: 0.184451 error_bl: 0.553387 improvement: 0.368936
18: 1736  label: -0.5 pred: 0.706834 bl: 0.8495 IMP error_pred: 1.45645 error_bl: 1.82115 improvement: 0.364702
19: 6065  label: -1 pred: -0.116175 bl: 0.07005 POSS error_pred: 0.781146 error_bl: 1.14501 improvement: 0.363861
20: 3527  label: 0 pred: 0.769125 bl: 0.9732 POSS error_pred: 0.591554 error_bl: 0.947118 improvement: 0.355565
21: 9566  label: 0 pred: 0.789554 bl: 0.98855 IMP error_pred: 0.623396 error_bl: 0.977231 improvement: 0.353835
22: 2441  label: -1 pred: 0.0425662 bl: 0.19995 POSS error_pred: 1.08694 error_bl: 1.43988 improvement: 0.352936
23: 5597  label: -0.5 pred: 0.676897 bl: 0.8175 IMP error_pred: 1.38509 error_bl: 1.73581 improvement: 0.350718
24: 7853  label: 0.5 pred: -0.292626 bl: -0.4861 POSS error_pred: 0.628257 error_bl: 0.972393 improvement: 0.344136
25: 5971  label: 0.5 pred: -0.272572 bl: -0.46715 POSS error_pred: 0.596868 error_bl: 0.935379 improvement: 0.338511
26: 6277  label: 1 pred: 0.059058 bl: -0.10355 POSS error_pred: 0.885372 error_bl: 1.21782 improvement: 0.332451
27: 5763  label: 0.5 pred: -0.316132 bl: -0.4992 POSS error_pred: 0.666071 error_bl: 0.998401 improvement: 0.33233
28: 9555  label: -1 pred: -0.110146 bl: 0.0602 POSS error_pred: 0.791841 error_bl: 1.12402 improvement: 0.332183
29: 4335  label: -1 pred: 0.705778 bl: 0.7993 IMP error_pred: 2.90968 error_bl: 3.23748 improvement: 0.327801
30: 6313  label: 0 pred: -0.337293 bl: -0.6559 POSS error_pred: 0.113766 error_bl: 0.430205 improvement: 0.316438
31: 8318  label: 0 pred: -0.419986 bl: -0.69455 POSS error_pred: 0.176389 error_bl: 0.4824 improvement: 0.306011
32: 7269  label: -1 pred: 0.224307 bl: 0.3431 IMP error_pred: 1.49893 error_bl: 1.80392 improvement: 0.304991
33: 5995  label: -1 pred: 0.738244 bl: 0.82345 IMP error_pred: 3.02149 error_bl: 3.32497 improvement: 0.303478
34: 1398  label: -1 pred: 0.613274 bl: 0.70345 IMP error_pred: 2.60265 error_bl: 2.90174 improvement: 0.299089
35: 8034  label: 1 pred: 0.115141 bl: -0.03935 POSS error_pred: 0.782975 error_bl: 1.08025 improvement: 0.297273
36: 9327  label: -1 pred: 0.176762 bl: 0.2955 IMP error_pred: 1.38477 error_bl: 1.67832 improvement: 0.293552
37: 2735  label: 0 pred: -0.342959 bl: -0.6363 POSS error_pred: 0.117621 error_bl: 0.404878 improvement: 0.287257
38: 4256  label: 0 pred: 0.716822 bl: 0.8933 POSS error_pred: 0.513834 error_bl: 0.797985 improvement: 0.28415
39: 6794  label: -1 pred: -0.0244239 bl: 0.1117 POSS error_pred: 0.951749 error_bl: 1.23588 improvement: 0.284128
40: 7016  label: 1 pred: -0.241621 bl: -0.35095 IMP error_pred: 1.54162 error_bl: 1.82507 improvement: 0.283442
41: 9207  label: 0 pred: 0.72584 bl: 0.9 IMP error_pred: 0.526844 error_bl: 0.81 improvement: 0.283156
42: 8866  label: -1 pred: 0.639017 bl: 0.7221 IMP error_pred: 2.68638 error_bl: 2.96563 improvement: 0.279253
43: 7287  label: -1 pred: 0.404008 bl: 0.50005 IMP error_pred: 1.97124 error_bl: 2.25015 improvement: 0.278912
44: 4306  label: -1 pred: 0.454739 bl: 0.54745 IMP error_pred: 2.11627 error_bl: 2.3946 improvement: 0.278335
45: 1025  label: 0.5 pred: -0.288022 bl: -0.4473 POSS error_pred: 0.620979 error_bl: 0.897377 improvement: 0.276398
46: 8913  label: 0.5 pred: -0.307964 bl: -0.4624 POSS error_pred: 0.652805 error_bl: 0.926214 improvement: 0.273408
47: 526  label: -1 pred: 0.0510081 bl: 0.173 IMP error_pred: 1.10462 error_bl: 1.37593 improvement: 0.271311
48: 8361  label: 0 pred: 0.7486 bl: 0.90915 IMP error_pred: 0.560402 error_bl: 0.826554 improvement: 0.266152
49: 9869  label: 1 pred: 0.365434 bl: 0.1837 POSS error_pred: 0.402673 error_bl: 0.666346 improvement: 0.263672

total is 0
score for UNKNOWN: nan baseline: nan diff:    nan
total is 3291
score for AUTO: 0.1462 baseline: 0.1382 diff: 0.0080
total is 6143
score for POSS: 0.4571 baseline: 0.4452 diff: 0.0119
total is 566
score for IMP: 1.0846 baseline: 1.0902 diff: -0.0056
writing 50000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
scores: [ 0.44941 ]
0.4494 +/-    nan
7176.49user 214.38system 34:51.23elapsed 353%CPU (0avgtext+0avgdata 0maxresident)k
224632inputs+1104outputs (0major+76632015minor)pagefaults 0swaps
