loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
19: 9071  label: -1 pred: 0.336745 bl: 0.1813 POSS error_pred: 0.407393 error_bl: 0.184713 improvement: -0.22268
    min: -0.276  max: 0.861 avg: 0.37009
explanation: 
no explanation

20: 9299  label: 1 pred: -0.406839 bl: 0.18215 POSS error_pred: 0.504978 error_bl: 0.285942 improvement: -0.219036
    min: -0.386  max: 0.5005 avg: 0.00749652
explanation: 
no explanation

21: 5086  label: 1 pred: -0.194758 bl: 0.31715 POSS error_pred: 0.373755 error_bl: 0.1591 improvement: -0.214656
    min: -0.8305  max: 0.569 avg: 0.0911051
explanation: 
no explanation

22: 1998  label: 1 pred: -0.335416 bl: 0.22275 POSS error_pred: 0.454401 error_bl: 0.241338 improvement: -0.213063
    min: -0.2995  max: 0.3595 avg: 0.0452945
explanation: 
no explanation

23: 5374  label: -1 pred: 0.640018 bl: 0.4134 IMP error_pred: 0.723383 error_bl: 0.511651 improvement: -0.211732
    min: 0.0845  max: 0.9565 avg: 0.543999
explanation: 
no explanation

24: 2550  label: -1 pred: 0.379983 bl: 0.22545 POSS error_pred: 0.444958 error_bl: 0.235235 improvement: -0.209723
    min: -0.166  max: 0.789 avg: 0.391977
explanation: 
no explanation

25: 4712  label: 1 pred: -0.358684 bl: 0.2013 POSS error_pred: 0.472322 error_bl: 0.266328 improvement: -0.205994
    min: -0.336  max: 0.499 avg: 0.0294305
explanation: 
no explanation

26: 741  label: -1 pred: 0.331478 bl: 0.19175 POSS error_pred: 0.403576 error_bl: 0.19767 improvement: -0.205906
    min: -0.06  max: 0.692 avg: 0.3547
explanation: 
no explanation

27: 5138  label: -1 pred: 0.567265 bl: 0.3626 IMP error_pred: 0.631981 error_bl: 0.428887 improvement: -0.203094
    min: 0.0975  max: 0.9205 avg: 0.495547
explanation: 
no explanation

28: 1761  label: 1 pred: -0.523289 bl: 0.09385 POSS error_pred: 0.594385 error_bl: 0.391478 improvement: -0.202907
    min: -0.812  max: 0.6365 avg: -0.0227042
explanation: 
no explanation

29: 8820  label: -1 pred: 0.612541 bl: 0.39575 IMP error_pred: 0.684411 error_bl: 0.482624 improvement: -0.201788
    min: 0.1775  max: 0.816 avg: 0.526936
explanation: 
no explanation

30: 7939  label: 1 pred: -0.606938 bl: 0.0308 POSS error_pred: 0.675229 error_bl: 0.473716 improvement: -0.201513
    min: -0.45  max: 0.27 avg: -0.109318
explanation: 
no explanation

31: 3148  label: -1 pred: 0.577058 bl: 0.37295 IMP error_pred: 0.644436 error_bl: 0.445159 improvement: -0.199277
    min: 0.0985  max: 0.8715 avg: 0.487548
explanation: 
no explanation

32: 363  label: -1 pred: 0.702832 bl: 0.47065 POSS error_pred: 0.803536 error_bl: 0.607372 improvement: -0.196163
    min: -1  max: 1 avg: 0.610378
explanation: 
no explanation

33: 125  label: -1 pred: 0.361658 bl: 0.22885 IMP error_pred: 0.429088 error_bl: 0.238349 improvement: -0.190739
    min: 0.093  max: 0.7575 avg: 0.384904
explanation: 
no explanation

34: 7683  label: 1 pred: -0.313114 bl: 0.21565 POSS error_pred: 0.44086 error_bl: 0.250299 improvement: -0.190562
    min: -0.242  max: 0.8 avg: 0.0589435
explanation: 
no explanation

35: 558  label: 1 pred: -0.450654 bl: 0.12545 POSS error_pred: 0.541019 error_bl: 0.351155 improvement: -0.189865
    min: -0.3325  max: 0.336 avg: -0.0207972
explanation: 
no explanation

36: 5333  label: -1 pred: 0.533923 bl: 0.3456 IMP error_pred: 0.592206 error_bl: 0.40237 improvement: -0.189835
    min: 0.005  max: 0.7405 avg: 0.461885
explanation: 
no explanation

37: 9816  label: 1 pred: -0.185596 bl: 0.28765 POSS error_pred: 0.369773 error_bl: 0.181004 improvement: -0.188769
    min: -0.547  max: 0.8565 avg: 0.100044
explanation: 
no explanation

38: 8002  label: -1 pred: 0.330593 bl: 0.21095 IMP error_pred: 0.402973 error_bl: 0.21816 improvement: -0.184813
    min: 0.022  max: 0.626 avg: 0.35955
explanation: 
no explanation

39: 7148  label: -1 pred: 0.260356 bl: 0.1639 POSS error_pred: 0.351949 error_bl: 0.167537 improvement: -0.184411
    min: -0.119  max: 0.6045 avg: 0.326477
explanation: 
no explanation

40: 9699  label: 1 pred: -0.110825 bl: 0.33255 POSS error_pred: 0.328953 error_bl: 0.14775 improvement: -0.181203
    min: -0.62  max: 0.862 avg: 0.14097
explanation: 
no explanation

41: 2132  label: 1 pred: -0.294874 bl: 0.2165 POSS error_pred: 0.42732 error_bl: 0.249602 improvement: -0.177718
    min: -0.2085  max: 0.414 avg: 0.0652042
explanation: 
no explanation

42: 9016  label: -1 pred: 0.335414 bl: 0.22005 POSS error_pred: 0.40679 error_bl: 0.229209 improvement: -0.177581
    min: -0.153  max: 0.9535 avg: 0.380603
explanation: 
no explanation

43: 3090  label: 1 pred: 0.0501313 bl: 0.45915 POSS error_pred: 0.249104 error_bl: 0.0730785 improvement: -0.176026
    min: -0.5395  max: 0.746 avg: 0.21589
explanation: 
no explanation

44: 508  label: -1 pred: 0.65358 bl: 0.4462 IMP error_pred: 0.741462 error_bl: 0.56599 improvement: -0.175472
    min: 0.1865  max: 0.9755 avg: 0.568763
explanation: 
no explanation

45: 5575  label: -1 pred: 0.493623 bl: 0.33125 IMP error_pred: 0.553636 error_bl: 0.378967 improvement: -0.174669
    min: 0.1275  max: 0.676 avg: 0.449852
explanation: 
no explanation

46: 9543  label: -1 pred: 0.249538 bl: 0.16585 POSS error_pred: 0.344114 error_bl: 0.169546 improvement: -0.174568
    min: -0.0065  max: 0.6435 avg: 0.330982
explanation: 
no explanation

47: 8592  label: -1 pred: 0.15518 bl: 0.0887 POSS error_pred: 0.279831 error_bl: 0.106468 improvement: -0.173363
    min: -0.3495  max: 0.713 avg: 0.285116
explanation: 
no explanation

48: 6733  label: -1 pred: 0.640235 bl: 0.4372 IMP error_pred: 0.724387 error_bl: 0.551627 improvement: -0.17276
    min: 0.1345  max: 0.768 avg: 0.544139
explanation: 
no explanation

49: 7902  label: 1 pred: -0.147197 bl: 0.29575 POSS error_pred: 0.348467 error_bl: 0.175826 improvement: -0.17264
    min: -0.173  max: 0.52 avg: 0.128662
explanation: 
no explanation

best entries: 
0: 657  label: -1 pred: -0.0883261 bl: 0.5105 POSS error_pred: 0.159904 error_bl: 0.671254 improvement: 0.51135
1: 7534  label: -1 pred: 0.122525 bl: 0.5705 POSS error_pred: 0.264765 error_bl: 0.756227 improvement: 0.491462
2: 9754  label: -1 pred: -0.154843 bl: 0.44215 POSS error_pred: 0.13178 error_bl: 0.560064 improvement: 0.428284
3: 6785  label: -1 pred: 0.272032 bl: 0.5458 POSS error_pred: 0.360386 error_bl: 0.725191 improvement: 0.364805
4: 5685  label: -1 pred: 0.215882 bl: 0.4687 POSS error_pred: 0.317798 error_bl: 0.604058 improvement: 0.28626
5: 5885  label: 1 pred: 0.157387 bl: 0.02185 POSS error_pred: 0.201115 error_bl: 0.48646 improvement: 0.285344
6: 329  label: 1 pred: -0.0880225 bl: -0.06785 POSS error_pred: 0.318001 error_bl: 0.599562 improvement: 0.281561
7: 2192  label: -1 pred: 0.291274 bl: 0.4969 POSS error_pred: 0.37264 error_bl: 0.649458 improvement: 0.276818
8: 9694  label: -1 pred: 0.561274 bl: 0.70485 POSS error_pred: 0.623945 error_bl: 0.899759 improvement: 0.275814
9: 809  label: 1 pred: 0.12148 bl: 0.01985 POSS error_pred: 0.217045 error_bl: 0.48855 improvement: 0.271505
10: 2548  label: -1 pred: -0.000170494 bl: 0.38685 POSS error_pred: 0.200482 error_bl: 0.468059 improvement: 0.267577
11: 11  label: -1 pred: 0.279639 bl: 0.48445 IMP error_pred: 0.364202 error_bl: 0.630173 improvement: 0.26597
12: 8646  label: -1 pred: 0.198597 bl: 0.44835 POSS error_pred: 0.307151 error_bl: 0.569908 improvement: 0.262756
13: 7648  label: -1 pred: -0.136198 bl: 0.3448 POSS error_pred: 0.139213 error_bl: 0.401768 improvement: 0.262555
14: 7193  label: -1 pred: 0.306881 bl: 0.49475 POSS error_pred: 0.385094 error_bl: 0.646043 improvement: 0.260948
15: 6351  label: -1 pred: 0.161549 bl: 0.432 POSS error_pred: 0.283045 error_bl: 0.542989 improvement: 0.259944
16: 3300  label: -1 pred: -0.183403 bl: 0.331 POSS error_pred: 0.12274 error_bl: 0.378666 improvement: 0.255926
17: 4292  label: -1 pred: 0.06776 bl: 0.3975 POSS error_pred: 0.233226 error_bl: 0.485838 improvement: 0.252612
18: 6161  label: 1 pred: -0.223796 bl: -0.0867 POSS error_pred: 0.387097 error_bl: 0.626344 improvement: 0.239247
19: 2849  label: -1 pred: -0.579696 bl: 0.25625 POSS error_pred: 0.0323423 error_bl: 0.271093 improvement: 0.23875
20: 958  label: -1 pred: 0.551224 bl: 0.63815 POSS error_pred: 0.612495 error_bl: 0.842507 improvement: 0.230012
21: 2149  label: -1 pred: 0.333515 bl: 0.4857 POSS error_pred: 0.405183 error_bl: 0.632182 improvement: 0.226999
22: 3163  label: 1 pred: -0.324191 bl: -0.1173 POSS error_pred: 0.447232 error_bl: 0.667662 improvement: 0.22043
23: 5232  label: -1 pred: 0.576415 bl: 0.6568 IMP error_pred: 0.64323 error_bl: 0.859984 improvement: 0.216754
24: 1955  label: -1 pred: 0.234454 bl: 0.4342 IMP error_pred: 0.330253 error_bl: 0.545802 improvement: 0.215548
25: 7112  label: -1 pred: 0.135304 bl: 0.39585 POSS error_pred: 0.271997 error_bl: 0.483126 improvement: 0.211129
26: 5081  label: 1 pred: 0.44826 bl: 0.16605 AUTO error_pred: 0.0977698 error_bl: 0.305257 improvement: 0.207487
27: 6151  label: -1 pred: -0.26132 bl: 0.27855 POSS error_pred: 0.0964243 error_bl: 0.301527 improvement: 0.205102
28: 1953  label: -1 pred: 0.377674 bl: 0.496 POSS error_pred: 0.443752 error_bl: 0.648051 improvement: 0.204299
29: 1871  label: -1 pred: -0.2498 bl: 0.2795 POSS error_pred: 0.10004 error_bl: 0.303937 improvement: 0.203897
30: 5053  label: -1 pred: 0.680809 bl: 0.85825 IMP error_pred: 0.775613 error_bl: 0.978907 improvement: 0.203294
31: 8039  label: -1 pred: -0.104874 bl: 0.31055 POSS error_pred: 0.152471 error_bl: 0.352853 improvement: 0.200382
32: 4761  label: -1 pred: 0.496449 bl: 0.5687 IMP error_pred: 0.556448 error_bl: 0.754319 improvement: 0.197871
33: 1156  label: -1 pred: 0.105953 bl: 0.3775 POSS error_pred: 0.256127 error_bl: 0.451788 improvement: 0.195661
34: 1809  label: -1 pred: -0.0216625 bl: 0.3335 POSS error_pred: 0.190237 error_bl: 0.385295 improvement: 0.195058
35: 7415  label: 1 pred: -0.050728 bl: 0.01735 POSS error_pred: 0.296495 error_bl: 0.491438 improvement: 0.194942
36: 8881  label: -1 pred: 0.517796 bl: 0.5809 POSS error_pred: 0.574729 error_bl: 0.767979 improvement: 0.19325
37: 583  label: -1 pred: 0.1229 bl: 0.3814 POSS error_pred: 0.264966 error_bl: 0.457814 improvement: 0.192849
38: 4770  label: -1 pred: 0.298209 bl: 0.44795 POSS error_pred: 0.377461 error_bl: 0.569205 improvement: 0.191744
39: 8847  label: 1 pred: -0.528239 bl: -0.2259 POSS error_pred: 0.598168 error_bl: 0.785145 improvement: 0.186977
40: 1787  label: -1 pred: -0.0856894 bl: 0.30775 POSS error_pred: 0.161109 error_bl: 0.346826 improvement: 0.185717
41: 6790  label: -1 pred: 0.102808 bl: 0.3678 POSS error_pred: 0.253716 error_bl: 0.438831 improvement: 0.185115
42: 4463  label: 1 pred: 0.134952 bl: 0.09175 POSS error_pred: 0.210474 error_bl: 0.394863 improvement: 0.184389
43: 4429  label: 1 pred: -0.214042 bl: -0.0417 POSS error_pred: 0.382517 error_bl: 0.565512 improvement: 0.182995
44: 9211  label: 1 pred: -0.0280203 bl: 0.03625 POSS error_pred: 0.284349 error_bl: 0.466945 improvement: 0.182597
45: 5988  label: 1 pred: -0.388987 bl: -0.1221 POSS error_pred: 0.491637 error_bl: 0.673835 improvement: 0.182198
46: 2000  label: 1 pred: -0.571061 bl: -0.26105 POSS error_pred: 0.637794 error_bl: 0.818797 improvement: 0.181004
47: 6478  label: -1 pred: 0.629437 bl: 0.6926 POSS error_pred: 0.709321 error_bl: 0.889916 improvement: 0.180595
48: 5947  label: -1 pred: 0.624057 bl: 0.68365 IMP error_pred: 0.701888 error_bl: 0.881679 improvement: 0.179791
49: 626  label: -1 pred: 0.263105 bl: 0.42585 POSS error_pred: 0.354359 error_bl: 0.533146 improvement: 0.178787

total is 0
score for UNKNOWN: 1.0000 baseline: 1.0000 diff: 0.0000
total is 3347
score for AUTO: 0.0000 baseline: 0.0000 diff: 0.0000
total is 5942
score for POSS: 0.2396 baseline: 0.2389 diff: 0.0006
total is 711
score for IMP: 1.0000 baseline: 1.0000 diff: 0.0000
writing 50000 official test outputs

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
scores: [ 0.163334 ]
0.1633 +/-    nan
7196.67user 226.67system 35:09.21elapsed 351%CPU (0avgtext+0avgdata 0maxresident)k
53752inputs+1104outputs (0major+80974176minor)pagefaults 0swaps
