loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
         rmse     auc     rmse     auc
 455  0.62507 0.00000  0.61739 0.06235
 456  0.62417 0.00000  0.61735 0.06235
 457  0.62767 0.00000  0.61734 0.06235
 458  0.62328 0.00000  0.61737 0.06235
 459  0.62316 0.00000  0.61736 0.06235
 460  0.62540 0.00000  0.61734 0.06235
 461  0.62975 0.00000  0.61739 0.06235
 462  0.62533 0.00000  0.61740 0.06235
 463  0.62794 0.00000  0.61743 0.06236
 464  0.63080 0.00000  0.61746 0.06235
 465  0.62440 0.00000  0.61741 0.06236
 466  0.63089 0.00000  0.61744 0.06236
 467  0.62940 0.00000  0.61745 0.06236
 468  0.62388 0.00000  0.61740 0.06236
 469  0.62251 0.00000  0.61735 0.06236
 470  0.62700 0.00000  0.61734 0.06236
 471  0.62893 0.00000  0.61739 0.06236
 472  0.62845 0.00000  0.61740 0.06236
 473  0.62043 0.00000  0.61734 0.06236
 474  0.62622 0.00000  0.61734 0.06236
 475  0.62269 0.00000  0.61733 0.06236
 476  0.62520 0.00000  0.61732 0.06236
 477  0.62423 0.00000  0.61731 0.06236
 478  0.62905 0.00000  0.61735 0.06236
 479  0.62720 0.00000  0.61736 0.06236
 480  0.62799 0.00000  0.61737 0.06236
 481  0.62438 0.00000  0.61736 0.06236
 482  0.62229 0.00000  0.61732 0.06237
 483  0.62487 0.00000  0.61730 0.06237
 484  0.62405 0.00000  0.61732 0.06237
 485  0.62771 0.00000  0.61732 0.06237
 486  0.61889 0.00000  0.61728 0.06237
 487  0.62703 0.00000  0.61727 0.06237
 488  0.62922 0.00000  0.61732 0.06237
 489  0.62833 0.00000  0.61735 0.06237
 490  0.62908 0.00000  0.61740 0.06237
 491  0.62415 0.00000  0.61736 0.06237
 492  0.62900 0.00000  0.61740 0.06237
 493  0.62263 0.00000  0.61739 0.06237
 494  0.62402 0.00000  0.61741 0.06237
 495  0.62622 0.00000  0.61743 0.06237
 496  0.62836 0.00000  0.61744 0.06237
 497  0.62726 0.00000  0.61747 0.06237
 498  0.62442 0.00000  0.61746 0.06237
 499  0.62127 0.00000  0.61739 0.06237
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2890.19s cpu, 2528680.0347 mticks, 946.10s wall]
score: 0.0610  baseline: 0.0597  diff: 0.00133
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
